2025-07-12 04:42:42,KNCUSDT,long,0.3569,0.3658225,win,50,50.5,60,neutral,5
2025-07-12 04:45:29,BTTCUSDT,long,6.9e-07,6.8e-07,loss,50,50.5,60,neutral,4
2025-07-12 04:48:14,XLMUSDT,long,0.3913,0.3864,loss,50,50.5,60,neutral,6
2025-07-12 04:48:15,LOKAUSDT,long,0.105,0.1054,loss,50,50.5,60,neutral,5
2025-07-12 04:48:16,SOPHUSDT,long,0.03979,0.03892,loss,50,50.5,60,neutral,5
2025-07-12 04:48:17,KNCUSDT,long,0.3897,0.3841,loss,50,50.5,60,neutral,5
2025-07-12 04:48:17,BTTCUSDT,long,6.8e-07,6.7e-07,loss,50,50.5,60,neutral,5
