timestamp,symbol,session,score,direction,ema_weight,macd_weight,rsi_weight,adx_weight,vwma_weight,bb_weight,candle_patterns,chart_pattern
2025-07-13 21:38:45,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:45,SUIUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:45,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:38:46,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:38:47,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:47,1INCHUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:48,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:48,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:49,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:49,SEIUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:38:50,PNUTUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:53,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:54,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:54,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:55,FDUSDUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:39:55,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:39:55,ADAUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:56,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:56,BONKUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:56,SUIUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:57,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:39:57,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:39:57,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:58,1INCHUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:59,ALGOUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:39:59,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:40:00,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:40:00,SEIUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:40:01,PNUTUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:03,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:04,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:04,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:05,FDUSDUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:41:05,HBARUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:41:05,ADAUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:06,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:06,BONKUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:06,SUIUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:07,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:07,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:41:07,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:08,1INCHUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:09,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:09,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:10,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:10,SEIUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:41:10,PNUTUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:13,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:14,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:14,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:15,HBARUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:42:15,ADAUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:16,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:16,BONKUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:16,SUIUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:16,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:17,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:42:17,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:18,1INCHUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:19,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:19,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:19,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:20,SEIUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:42:20,PNUTUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:23,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:23,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:24,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:24,HBARUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:43:25,ADAUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:25,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:26,BONKUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:26,SUIUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:26,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:27,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:43:27,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:28,1INCHUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:28,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:29,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:29,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:30,SEIUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:43:30,PNUTUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:32,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:33,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:33,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:34,HBARUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:44:34,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:35,ADAUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:35,BONKUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:35,SUIUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:35,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:44:36,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:44:36,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:37,1INCHUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:38,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:38,WIFUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:44:38,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:39,SEIUSDT,US,0.9,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:44:39,PNUTUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:45:42,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:45:42,FDUSDUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:45:43,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:45:44,BONKUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:45:44,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:45:47,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:46:50,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:46:51,FDUSDUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:46:51,HBARUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 21:46:52,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:46:52,BONKUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:46:53,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:46:56,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:47:59,USDCUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:47:59,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:48:00,XLMUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:48:00,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:48:00,FDUSDUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:48:01,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 21:48:01,DOGEUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:48:02,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:48:05,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:49:08,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:49:09,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:49:09,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:49:10,FDUSDUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:49:10,HBARUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:49:11,DOGEUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:49:12,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:49:12,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:49:15,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:50:18,USDCUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:50:18,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:50:18,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:50:19,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:50:19,FDUSDUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:50:19,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 21:50:20,DOGEUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:50:21,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:50:21,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:50:23,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:50:24,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:51:27,USDCUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:51:27,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:51:27,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:51:28,PENGUUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:51:29,HBARUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:51:29,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:51:30,BONKUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 21:51:30,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:51:31,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:51:32,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:51:33,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:52:36,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:52:36,USDCUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:52:37,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:52:37,PENGUUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 21:52:37,FDUSDUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:52:38,HBARUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:52:38,DOGEUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:52:39,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:52:39,BONKUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:52:39,BANANAS31USDT,US,3.06,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:52:40,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:52:40,ENAUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:52:42,ALGOUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:52:42,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:52:43,PNUTUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:46,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:47,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:47,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:48,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 21:53:49,DOGEUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:49,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:50,BANANAS31USDT,US,1.98,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:50,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:53:50,ENAUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:53:52,ALGOUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:53,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:53:53,SEIUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 21:53:54,PNUTUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:54:56,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:54:57,USDCUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:54:57,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:54:57,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:54:58,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 21:54:58,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:54:59,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:55:00,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:55:00,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:55:01,ENAUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:55:02,ALGOUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:55:02,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:55:03,SEIUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:55:03,PNUTUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:06,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:06,USDCUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:56:06,XLMUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:07,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:07,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 21:56:08,DOGEUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:08,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:09,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:56:10,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:56:10,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:11,ALGOUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:12,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:56:12,SEIUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:56:13,PNUTUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:15,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:16,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:17,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:17,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 21:57:18,DOGEUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:18,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:19,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:57:20,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:57:20,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:21,ALGOUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:22,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:57:22,SEIUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:57:23,PNUTUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:58:25,XRPUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:58:25,USDCUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
2025-07-13 21:58:26,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:58:26,PENGUUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 21:58:27,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 21:58:27,DOGEUSDT,US,1.8,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:58:28,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:58:29,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 21:58:29,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 21:58:29,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:58:31,ALGOUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 21:58:31,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
